cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,url,poll_id,question_id,createddate,timestamp
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Michigan",6/11/2016,6/20/2016,"Greenberg Quinlan Rosner (Democracy Corps)","B-",300,"lv",.0053383,48,33,12,,48.86365,38.22284,7.149089,,"","http://www.wvwvaf.org/wp-content/uploads/2016/06/Dcorps_WV_BG_06.30.16_for-release.pdf",44476,67608,6/30/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Idaho",9/9/2016,9/29/2016,"Ipsos","A-",175,"lv",.0053099,27.39,59.62,,,26.14384,59.87845,,,"","http://www.reuters.com/statesofthenation/",46346,72474,10/3/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",9/18/2016,9/22/2016,"Ipsos","A-",1098,"lv",.0052869,41,35.9,7.3,,42.54224,38.85716,4.44557,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",46007,71942,9/23/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Virginia",7/6/2016,7/10/2016,"Hampton University","B",805,"lv",.0052368,38.8,39.2,,,41.58703,40.37357,,,"","http://docs.hamptonu.edu/student/Survey_of_805_Likely_Voters_-_Virginia_Statewide_Survey_ndash_Presidential_Poll_2016_ndash_July_2016_20160715165247.pdf",44603,68001,7/16/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Mississippi",9/2/2016,9/22/2016,"Ipsos","A-",185,"lv",.0052343,37.59,49.94,,,37.44783,51.06387,,,"","http://www.reuters.com/statesofthenation/",46077,72069,9/26/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",7/22/2016,7/24/2016,"CNN/Opinion Research Corp.","A-",882,"rv",.0052257,39,44,9,,43.23458,46.42529,4.360483,,"","http://i2.cdn.turner.com/cnn/2016/images/07/25/trump.clinton.poll.pdf",44674,68223,7/25/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Ohio",10/4/2016,10/9/2016,"Google Consumer Surveys","B",794,"lv",.0052179,32.41,35.84,7.23,,37.78104,44.80296,4.303876,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46721,73025,10/10/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Maine CD-2",6/15/2016,6/21/2016,"University of New Hampshire","B+",222,"lv",.0052172,36,37,,,35.35975,40.45271,,,"","http://www.pressherald.com/2016/06/25/data-favorability-ratings-and-likely-voters/",44416,67397,6/26/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Alabama",9/27/2016,10/3/2016,"Google Consumer Surveys","B",357,"lv",.0052113,19.45,56.59,4.93,,25.38211,64.96772,1.58293,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46460,72658,10/5/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Delaware",9/14/2016,9/20/2016,"Google Consumer Surveys","B",85,"lv",.0051713,41.23,30.04,6.6,,48.16584,38.80771,2.63747,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",45955,71842,9/22/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Texas",8/9/2016,9/1/2016,"SurveyMonkey","C-",5147,"rv",.0051637,40,40,11,,41.5756,45.79068,3.86059,,"","https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html",45385,70591,9/6/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Missouri",9/1/2016,9/2/2016,"Remington","",1275,"lv",.0051613,38,47,8,,39.7009,49.11581,5.006642,,"","http://themissouritimes.com/33365/poll-shows-republicans-koster-well/",45401,70690,9/6/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",9/29/2016,10/3/2016,"Rasmussen Reports/Pulse Opinion Research","C+",1500,"lv",.0051368,42,41,9,,43.10569,44.46824,6.266253,,"","http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch_oct04",46445,72594,10/4/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Oklahoma",9/9/2016,9/29/2016,"Ipsos","A-",370,"lv",.0051125,31.34,53.86,,,30.03312,53.91998,,,"","http://www.reuters.com/statesofthenation/",46369,72497,10/3/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",10/17/2016,10/19/2016,"The Times-Picayune/Lucid","",1822,"lv",.0050913,47,35,6,,46.73163,40.35175,2.868431,,"","https://luc.id/2016-presidential-tracker/",47095,73715,10/20/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Kentucky",9/9/2016,9/22/2016,"Ipsos","A-",322,"lv",.0050883,37.31,53.57,,,36.87835,54.57592,,,"","http://www.reuters.com/statesofthenation/",46070,72062,9/26/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"West Virginia",9/2/2016,9/22/2016,"Ipsos","A-",146,"lv",.0050686,34.55,51.74,,,34.26766,53.03624,,,"","http://www.reuters.com/statesofthenation/",46098,72090,9/26/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Iowa",9/9/2016,9/29/2016,"Ipsos","A-",343,"lv",.0050669,42.15,48.82,,,41.41826,49.61874,,,"","http://www.reuters.com/statesofthenation/",46349,72477,10/3/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"New Jersey",10/4/2016,10/9/2016,"Google Consumer Surveys","B",618,"lv",.0050587,40.3,34.19,5.03,,45.67808,43.26385,2.103877,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46717,73021,10/10/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",9/17/2016,9/21/2016,"Ipsos","A-",1121,"lv",.0050492,38.3,37.7,7.8,,39.85908,40.69508,4.89872,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",46008,71943,9/23/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Virginia",6/13/2016,6/15/2016,"Public Policy Polling","B+",1032,"v",.0050427,42,39,6,,44.99361,42.70776,3.22278,,"","http://www.publicpolicypolling.com/main/2016/06/virginians-support-stronger-gun-measures-clinton-has-narrow-lead.html",44346,66998,6/16/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"New Mexico",9/21/2016,9/26/2016,"Google Consumer Surveys","B",194,"lv",.0050402,37.92,26.02,17.4,,44.62796,34.80137,13.74728,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46266,72325,9/28/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",7/22/2016,7/24/2016,"CBS News/New York Times","A-",1118,"rv",.0050298,39,40,12,,44.31039,44.78029,6.687594,,"","http://www.cbsnews.com/news/poll-hillary-clinton-and-donald-trump-tied-going-into-democratic-convention/",44676,68226,7/25/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Georgia",9/27/2016,10/3/2016,"Google Consumer Surveys","B",599,"lv",.0050223,28.89,43.74,7.39,,34.83851,52.18034,4.04293,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46469,72667,10/5/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Hawaii",9/7/2016,9/13/2016,"Google Consumer Surveys","B",90,"lv",.0050015,40.16,21.25,10.64,,47.51842,30.76115,6.454838,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45753,71437,9/14/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Nebraska",9/21/2016,9/26/2016,"Google Consumer Surveys","B",207,"lv",.0049851,29.03,38.05,5.33,,35.71749,46.78664,1.677284,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46263,72322,9/28/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"New Hampshire",9/21/2016,9/26/2016,"Google Consumer Surveys","B",39,"lv",.0049821,40.36,38.63,4.68,,47.2924,47.90173,1.027284,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46264,72323,9/28/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Kentucky",7/5/2016,7/7/2016,"Google Consumer Surveys","B",776,"a",.0049531,28.3,33.6,,,35.03108,44.78706,,,"","http://www.babbagecofounder.com/2016/07/11/cofounder-pulse-poll-trump-leads-clinton-kentucky/",44532,67809,7/11/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",10/1/2016,10/7/2016,"CVOTER International","C+",1286,"lv",.0049244,47.74,46.71,,,45.04474,45.03158,,,"","http://www.upi.com/Top_News/US/2016/10/10/UPICVoter-poll-Clinton-pulls-into-5-point-lead-over-Trump/7301476105358/",46577,72868,10/10/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Iowa",8/9/2016,9/1/2016,"SurveyMonkey","C-",1875,"rv",.0048837,36,40,16,,37.75862,46.1849,8.860591,,"","https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html",45357,70563,9/6/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Montana",9/2/2016,9/22/2016,"Ipsos","A-",130,"lv",.0048758,36.29,53.6,,,34.08434,53.04172,,,"","http://www.reuters.com/statesofthenation/",46079,72071,9/26/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",10/9/2016,10/15/2016,"USC Dornsife/LA Times","",2946,"lv",.0048239,43.88,44.5,,,44.33295,43.77285,,,"","http://latimes.com/politics/",46865,73318,10/16/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"District of Columbia",9/7/2016,9/13/2016,"Google Consumer Surveys","B",73,"lv",.0048205,38.8,32.39,6.32,,46.3407,42.24253,2.134838,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45749,71433,9/14/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",9/16/2016,9/20/2016,"Ipsos","A-",1130,"lv",.0047614,37.4,36.6,8.2,,38.97378,39.63609,5.248563,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",46009,71944,9/23/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Michigan",9/27/2016,9/27/2016,"Mitchell Research & Communications","D",1956,"lv",.0047596,46,41,8,,45.80682,43.09686,5.318482,,"","http://projects.fivethirtyeight.com/polls/20160928_MI_1.pdf",46285,72346,9/28/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Nevada",9/27/2016,10/3/2016,"Google Consumer Surveys","B",120,"lv",.0047377,35.2,33.06,12.95,,41.25451,41.90524,9.60293,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46492,72690,10/5/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"South Dakota",9/2/2016,9/22/2016,"Ipsos","A-",112,"lv",.0047171,28.31,51.61,,,26.59992,51.5142,,,"","http://www.reuters.com/statesofthenation/",46092,72084,9/26/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"South Dakota",9/14/2016,9/20/2016,"Google Consumer Surveys","B",75,"lv",.00469,31.03,30.11,13.38,,38.07697,39.08881,9.417471,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",45989,71876,9/22/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Kentucky",8/26/2016,9/15/2016,"Ipsos","A-",437,"lv",.0046803,35.33,53.99,,,34.97639,55.30812,,,"","http://www.reuters.com/statesofthenation/",45846,71610,9/16/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"New Hampshire",9/9/2016,9/29/2016,"Ipsos","A-",170,"lv",.0046621,47.21,41.25,,,45.94215,41.71394,,,"","http://www.reuters.com/statesofthenation/",46363,72491,10/3/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Illinois",10/4/2016,10/9/2016,"Google Consumer Surveys","B",1025,"lv",.0046325,39.07,29.52,6.88,,44.43871,38.44622,3.953876,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46700,73004,10/10/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"New York",8/9/2016,9/1/2016,"SurveyMonkey","C-",1405,"rv",.0046306,51,31,8,,52.66091,36.97444,.8605909,,"","https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html",45374,70580,9/6/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Arizona",8/9/2016,9/1/2016,"SurveyMonkey","C-",2026,"rv",.0046174,37,39,13,,38.68237,45.02065,5.860591,,"","https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html",45345,70551,9/6/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Alaska",9/14/2016,9/20/2016,"Google Consumer Surveys","B",56,"lv",.0045919,20.82,39.24,8.53,,27.92105,48.32155,4.56747,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",45947,71834,9/22/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",9/27/2016,10/3/2016,"Google Consumer Surveys","B",22006,"lv",.0045727,38.55,33.51,7.03,,44.60264,42.34809,3.68293,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46458,72656,10/5/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Virginia",9/27/2016,10/3/2016,"Google Consumer Surveys","B",629,"lv",.0045712,40.86,27,7.23,,46.8819,35.72068,3.88293,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46504,72702,10/5/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Mississippi",9/21/2016,9/26/2016,"Google Consumer Surveys","B",172,"lv",.0045428,25.49,52.31,3.6,,31.90383,60.44876,-.0527159,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46259,72318,9/28/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Nevada",9/21/2016,9/26/2016,"Google Consumer Surveys","B",173,"lv",.0044887,33.96,34.44,9.94,,40.61426,43.10405,6.287284,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46267,72326,9/28/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"North Carolina",9/27/2016,10/3/2016,"Google Consumer Surveys","B",734,"lv",.0044574,31.28,41.89,7.83,,37.26555,50.47182,4.48293,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46486,72684,10/5/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"North Dakota",9/7/2016,9/13/2016,"Google Consumer Surveys","B",71,"lv",.0044481,26.31,45.08,8.91,,33.64433,54.54603,4.724838,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45770,71454,9/14/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Georgia",5/27/2016,5/30/2016,"Public Policy Polling","B+",724,"v",.0044096,38,45,6,,39.6626,49.16682,3.096958,,"","http://www.publicpolicypolling.com/pdf/2015/PPP_Release_GA_60116.pdf",44172,66106,6/1/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Washington",9/27/2016,10/3/2016,"Google Consumer Surveys","B",569,"lv",.0043923,45.41,24.67,8.26,,51.54081,33.80669,4.91293,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46506,72704,10/5/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",9/30/2016,10/6/2016,"CVOTER International","C+",1250,"lv",.0043873,47.74,46.7,,,45.11568,44.97921,,,"","http://www.upi.com/Top_News/US/2016/10/08/UPICVoter-poll-Clinton-retakes-lead-with-post-debate-bump/2941475947664/",46558,72824,10/8/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",9/15/2016,9/19/2016,"Ipsos","A-",1110,"lv",.0043776,37.4,39.2,7.4,,38.99633,42.27755,4.404179,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",45902,71727,9/20/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Wyoming",9/7/2016,9/13/2016,"Google Consumer Surveys","B",63,"lv",.0043205,16.57,58.22,14.78,,23.78417,67.46099,10.59484,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45792,71476,9/14/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Colorado",8/9/2016,9/1/2016,"SurveyMonkey","C-",2428,"rv",.0042908,37,37,16,,38.75925,43.18627,8.860591,,"","https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html",45348,70554,9/6/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Florida",6/25/2016,6/27/2016,"SurveyUSA","A",1678,"lv",.0042736,46,42,2,,46.92588,45.25127,-.8678585,,"","http://www.baynews9.com/content/news/baynews9/news/article.html/content/news/articles/cfn/2016/6/29/florida_decides_polls_presidential_race.html",44457,67511,6/29/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Montana",9/14/2016,9/20/2016,"Google Consumer Surveys","B",159,"lv",.0042461,32.75,28.94,13.28,,39.83268,37.98666,9.317471,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",45974,71861,9/22/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Maryland",9/9/2016,9/22/2016,"Ipsos","A-",435,"lv",.0042368,50.27,33.88,,,49.93363,34.95837,,,"","http://www.reuters.com/statesofthenation/",46073,72065,9/26/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"North Carolina",6/21/2016,6/24/2016,"YouGov","B",988,"lv",.0042293,44,42,2,,45.93399,45.56869,.04053,,"","http://www.cbsnews.com/news/poll-donald-trump-hillary-clinton-poll-florida-north-carolina-wisconsin-colorado-battleground-states/?platform=hootsuite",44412,67392,6/26/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",10/8/2016,10/14/2016,"USC Dornsife/LA Times","",2870,"lv",.0042208,44.1,44.24,,,44.58676,43.49646,,,"","http://latimes.com/politics/",46815,73260,10/15/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Rhode Island",9/7/2016,9/13/2016,"Google Consumer Surveys","B",53,"lv",.0042092,37.65,30.19,5.77,,45.18901,40.03935,1.584838,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45781,71465,9/14/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Arkansas",9/21/2016,9/26/2016,"Google Consumer Surveys","B",131,"lv",.004182,28.09,45.52,4.38,,34.69968,54.08665,.7272843,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46236,72295,9/28/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Arizona",9/27/2016,10/3/2016,"Google Consumer Surveys","B",579,"lv",.0041734,38.76,32.92,6.48,,44.83297,41.83576,3.13293,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46462,72660,10/5/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Pennsylvania",9/23/2016,9/29/2016,"Ipsos","A-",500,"lv",.0041633,45.23,42.35,,,44.55929,43.47101,,,"","http://www.reuters.com/statesofthenation/",46371,72499,10/3/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Alaska",6/16/2016,6/20/2016,"Ivan Moore Research","C",670,"rv",.0041622,30,39,16,,33.41396,44.93981,10.10101,,"","http://www.adn.com/politics/2016/08/21/voter-dissatisfaction-with-clinton-and-trump-has-libertarian-johnson-hoping-alaskans-go-third-party/",44907,68891,8/22/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Maine",9/14/2016,9/20/2016,"Google Consumer Surveys","B",59,"lv",.0041586,33.3,35.15,7.28,,40.52063,44.45869,3.317471,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",45969,71856,9/22/16,"14:18:34  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",8/19/2016,8/23/2016,"YouGov","B",1080,"rv",.0041453,42,38,6,,45.15646,43.77496,2.838497,,"","https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/fs009vw1xv/econTabReport.pdf",44931,68950,8/24/16,"14:18:34  4 Nov 2016"
